Date,Adj Close,Close,High,Low,Open,Volume,Company,Ticker,Daily_Return,Price_Change,MA_20,MA_50,Volatility_20,High_Low_Range,High_Low_Range_Pct,Cumulative_Return,Sector
2021-12-03,669.6851806640625,673.0,687.3499755859375,671.0,679.0999755859375,9505985,Axis Bank,AXISBANK.NS,-0.4585084599730837,-3.0999755859375,704.2449981689454,754.897998046875,1.3718813322686296,16.3499755859375,2.429416877553864,-15.664160401002505,Banking
2021-12-06,659.833984375,663.0999755859375,678.75,661.1500244140625,674.0,8022785,Axis Bank,AXISBANK.NS,-1.471028887676451,-9.9000244140625,699.7524963378906,752.392998046875,1.371821238224879,17.5999755859375,2.654196385753984,-16.90476496416823,Banking
2021-12-07,683.6162719726562,687.0,691.5499877929688,670.0,672.0,15123987,Axis Bank,AXISBANK.NS,3.604286728097628,23.9000244140625,696.5499969482422,749.8899975585938,1.6663237054488602,21.54998779296875,3.136825006254549,-13.909774436090215,Banking
2021-12-08,693.6664428710938,697.0999755859375,701.5499877929688,687.6500244140625,695.0,11670826,Axis Bank,AXISBANK.NS,1.4701565627274429,10.0999755859375,694.1524963378906,747.8709973144531,1.7164912952704356,13.89996337890625,1.993969855933912,-12.64411333509554,Banking
2021-12-09,690.5320434570312,693.9500122070312,699.9000244140625,688.0,698.1500244140625,7021395,Axis Bank,AXISBANK.NS,-0.4518668037907458,-3.14996337890625,691.3824981689453,745.8109973144532,1.7036162714228698,11.9000244140625,1.7148244404832258,-13.038845588091307,Banking
2021-12-10,684.6610717773438,688.0499877929688,691.9500122070312,683.75,690.0999755859375,5549743,Axis Bank,AXISBANK.NS,-0.8502088493806848,-5.9000244140625,688.8824981689453,743.7879968261718,1.6867493685172568,8.20001220703125,1.191775648937094,-13.778197018424954,Banking
2021-12-13,700.532470703125,704.0,711.9000244140625,693.0999755859375,699.0,13634563,Axis Bank,AXISBANK.NS,2.3181472988893503,15.95001220703125,687.2799987792969,742.2249963378906,1.7883573342578414,18.800048828125,2.6704614812677554,-11.77944862155388,Banking
2021-12-14,707.3984985351562,710.9000244140625,714.0,697.5999755859375,701.0,8612512,Axis Bank,AXISBANK.NS,0.9801171042702396,6.9000244140625,686.1625,741.1119970703126,1.8072017814513968,16.4000244140625,2.3069382263110367,-10.914783908012216,Banking
2021-12-15,708.9906005859375,712.5,720.0,707.5499877929688,712.4000244140625,7692888,Axis Bank,AXISBANK.NS,0.2250633747348907,1.5999755859375,685.4799987792969,739.9989965820313,1.7980661547233772,12.45001220703125,1.7473701343201753,-10.71428571428572,Banking
2021-12-16,706.1547241210938,709.6500244140625,721.9500122070312,705.0499877929688,719.0,7309187,Axis Bank,AXISBANK.NS,-0.3999965734649113,-2.8499755859375,685.3450012207031,738.6119970703126,1.7487192737376631,16.9000244140625,2.381459005517031,-11.071425512022248,Banking
2021-12-17,685.5068969726562,688.9000244140625,708.0,685.0999755859375,707.5,7844705,Axis Bank,AXISBANK.NS,-2.923976507593684,-20.75,684.4725036621094,736.737998046875,1.8596393803663367,22.9000244140625,3.324143359341568,-13.671676138588673,Banking
2021-12-20,671.0285034179688,674.3499755859375,681.8499755859375,660.0999755859375,680.9500122070312,9934646,Axis Bank,AXISBANK.NS,-2.112069721655241,-14.550048828125,683.8700012207031,734.6459973144531,1.8110781698856384,21.75,3.2253282104891587,-15.494990528078024,Banking
2021-12-21,662.5703735351562,665.8499755859375,683.0,662.5,683.0,10116104,Axis Bank,AXISBANK.NS,-1.2604730937543884,-8.5,682.8799987792969,732.4209973144531,1.8304806561220577,20.5,3.0787716079677443,-16.56015343534619,Banking
2021-12-22,666.0531616210938,669.3499755859375,676.8499755859375,664.0,670.0,7489534,Axis Bank,AXISBANK.NS,0.5256439330676654,3.5,682.0899963378906,730.1689965820312,1.8363569441969685,12.8499755859375,1.9197693366148036,-16.12155694411812,Banking
2021-12-23,675.4566040039062,678.7999877929688,684.5,672.5999755859375,677.0,6884683,Axis Bank,AXISBANK.NS,1.411819310034157,9.45001220703125,682.0349945068359,728.0019958496093,1.8592486022676356,11.9000244140625,1.75309732293218,-14.93734488809918,Banking
2021-12-24,664.2122192382812,667.5,682.0,662.4500122070312,681.1500244140625,6028893,Axis Bank,AXISBANK.NS,-1.6647006476398496,-11.29998779296875,682.3224945068359,725.4089953613282,1.7955672871599613,19.54998779296875,2.928837122542135,-16.353383458646643,Banking
2021-12-27,668.8394775390625,672.1500244140625,674.5999755859375,655.9500122070312,663.0499877929688,6996729,Axis Bank,AXISBANK.NS,0.6966328710205971,4.6500244140625,683.3749969482421,722.9599963378906,1.7564433987447785,18.64996337890625,2.7746727220852367,-15.770673632323016,Banking
2021-12-28,672.1231079101562,675.4500122070312,680.8499755859375,672.0,677.2999877929688,4645547,Axis Bank,AXISBANK.NS,0.4909600049253004,3.29998779296875,684.3649963378906,720.4279968261719,1.7537860958871545,8.8499755859375,1.3102339811972503,-15.357141327439727,Banking
2021-12-29,667.197509765625,670.5,679.5999755859375,667.25,674.5,3969894,Axis Bank,AXISBANK.NS,-0.7328465641531445,-4.95001220703125,683.9099975585938,717.5719970703125,1.55774322477795,12.3499755859375,1.8419053819444444,-15.97744360902259,Banking
2021-12-30,665.5556030273438,668.8499755859375,673.0999755859375,664.5,668.0,5119705,Axis Bank,AXISBANK.NS,-0.2460886523583116,-1.6500244140625,683.5474975585937,714.91599609375,1.5547293924959462,8.5999755859375,1.2857854376691278,-16.18421358572215,Banking
2021-12-31,675.207763671875,678.5499877929688,686.5,671.2000122070312,672.9500122070312,5586980,Axis Bank,AXISBANK.NS,1.4502523078562923,9.70001220703125,683.8249969482422,712.39099609375,1.5861134464064772,15.29998779296875,2.254806288145849,-14.968673208901183,Banking
2022-01-03,692.920166015625,696.3499755859375,698.5,679.0,680.25,8550860,Axis Bank,AXISBANK.NS,2.6232389821219337,17.79998779296875,685.4874969482422,710.1619958496094,1.6422825375047776,19.5,2.800316031258836,-12.738098297501589,Banking
2022-01-04,705.6571655273438,709.1500244140625,711.0499877929688,700.0499877929688,701.0,9705906,Axis Bank,AXISBANK.NS,1.8381631761176465,12.800048828125,686.5949981689453,708.01099609375,1.4936184306686893,11.0,1.551152735147797,-11.13408215362628,Banking
2022-01-05,723.3197021484375,726.9000244140625,730.9000244140625,707.75,711.9000244140625,11312955,Axis Bank,AXISBANK.NS,2.5029964589884823,17.75,688.0850006103516,705.6469970703125,1.5574505914792676,23.1500244140625,3.184760439748672,-8.909771376683928,Banking
2022-01-06,726.7029418945312,730.2999877929688,733.5,719.0,719.9500122070312,7955578,Axis Bank,AXISBANK.NS,0.4677346629128109,3.39996337890625,689.9024993896485,703.4149963378907,1.5500961807011997,14.5,1.9854854501395085,-8.483710802886158,Banking
2022-01-07,727.0014038085938,730.5999755859375,740.9000244140625,725.25,734.0,10454143,Axis Bank,AXISBANK.NS,0.041077337804074,0.29998779296875,692.0299987792969,702.2769958496094,1.528953798816484,15.6500244140625,2.142078420069924,-8.446118347626907,Banking
2022-01-10,739.1414184570312,742.7999877929688,744.0,733.2000122070312,733.6500244140625,9595787,Axis Bank,AXISBANK.NS,1.6698621153452553,12.20001220703125,693.9699981689453,701.96599609375,1.4905651545296672,10.79998779296875,1.453956377282399,-6.917294762785897,Banking
2022-01-11,739.5891723632812,743.25,747.0499877929688,737.2999877929688,742.9000244140625,7252279,Axis Bank,AXISBANK.NS,0.0605832275749396,0.45001220703125,695.5874969482422,701.99099609375,1.48196317578028,9.75,1.3118062563067607,-6.860902255639124,Banking
2022-01-12,743.17138671875,746.8499755859375,751.4500122070312,743.1500244140625,749.6500244140625,5294563,Axis Bank,AXISBANK.NS,0.4843559483266091,3.5999755859375,697.3049957275391,701.88099609375,1.4830221086821131,8.29998779296875,1.1113326724630386,-6.409777495496572,Banking
2022-01-13,737.0517578125,740.7000122070312,749.0,737.0499877929688,749.0,5196538,Axis Bank,AXISBANK.NS,-0.8234536493197719,-6.14996337890625,698.8574951171875,701.5779968261719,1.4957012936709455,11.95001220703125,1.6133403550817185,-7.1804495981164,Banking
2022-01-14,718.1453247070312,721.7000122070312,735.9500122070312,716.0499877929688,734.7999877929688,16302342,Axis Bank,AXISBANK.NS,-2.5651410404850084,-19.0,700.4974945068359,700.9999975585938,1.4576067447794754,19.9000244140625,2.7573817482981915,-9.561401979068783,Banking
2022-01-17,709.139892578125,712.6500244140625,720.5999755859375,709.5,719.0,19680557,Axis Bank,AXISBANK.NS,-1.253981937078397,-9.04998779296875,702.4124969482422,700.1939978027344,1.3959648899011037,11.0999755859375,1.557563348863118,-10.695485662398209,Banking
2022-01-18,721.6281127929688,725.2000122070312,735.9000244140625,714.25,717.5,24055886,Axis Bank,AXISBANK.NS,1.7610309917953426,12.54998779296875,705.3799987792969,699.6769982910156,1.3832517250888383,21.6500244140625,2.985386658802457,-9.122805487840724,Banking
2022-01-19,726.00634765625,729.5999755859375,731.9500122070312,718.7000122070312,725.2000122070312,7746270,Axis Bank,AXISBANK.NS,0.6067241181526795,4.39996337890625,708.3924987792968,699.367998046875,1.3836442401784548,13.25,1.816063657260816,-8.571431630834924,Banking
2022-01-20,725.3098754882812,728.9000244140625,737.1500244140625,722.1500244140625,731.0499877929688,8505400,Axis Bank,AXISBANK.NS,-0.0959362932150376,-0.699951171875,710.8975006103516,698.9589990234375,1.3689600861906042,15.0,2.057895389982732,-8.659144810267883,Banking
2022-01-21,708.9906005859375,712.5,725.25,708.0499877929688,722.0,10689060,Axis Bank,AXISBANK.NS,-2.249968975820227,-16.4000244140625,713.1475006103516,698.4479992675781,1.419950047793383,17.20001220703125,2.414036800986842,-10.714285714285731,Banking
2022-01-24,701.1295166015625,704.5999755859375,716.4000244140625,688.2000122070312,715.0,8812501,Axis Bank,AXISBANK.NS,-1.108775356359648,-7.9000244140625,714.7699981689453,697.8189990234375,1.4528441781261725,28.20001220703125,4.002272663092335,-11.704263711035413,Banking
2022-01-25,748.4951171875,752.2000122070312,755.0,708.5999755859375,714.0,38088158,Axis Bank,AXISBANK.NS,6.755611449107724,47.60003662109375,718.6074981689453,698.1979992675781,2.057804372812365,46.4000244140625,6.168575333829112,-5.739346841224158,Banking
2022-01-27,770.0384521484375,773.8499755859375,777.0,738.0999755859375,744.0,34927774,Axis Bank,AXISBANK.NS,2.8782189613880904,21.64996337890625,723.7749969482422,699.1519982910156,2.0965205940495326,38.9000244140625,5.026817295511122,-3.026318848880005,Banking
2022-01-28,760.9335327148438,764.7000122070312,784.7000122070312,761.5,778.0999755859375,17765524,Axis Bank,AXISBANK.NS,-1.182394994840974,-9.14996337890625,728.5674987792969,700.1989990234375,2.129883173017839,23.20001220703125,3.033871039189965,-4.172930801123897,Banking
2022-01-31,769.2423706054688,773.0499877929688,777.7999877929688,762.3499755859375,775.4500122070312,12319200,Axis Bank,AXISBANK.NS,1.0919282663326202,8.3499755859375,733.2924987792969,701.5329992675781,2.1246788519918893,15.45001220703125,1.9985786755059016,-3.1265679457432527,Banking
2022-02-01,778.0488891601562,781.9000244140625,793.9000244140625,769.0999755859375,778.0999755859375,15457534,Axis Bank,AXISBANK.NS,1.1448207439159752,8.85003662109375,737.5700012207031,703.4429992675781,2.0785499956969726,24.800048828125,3.171767240538146,-2.0175408002427786,Banking
2022-02-02,800.1395263671875,804.0999755859375,805.9000244140625,787.3499755859375,790.0,13478899,Axis Bank,AXISBANK.NS,2.839231420731969,22.199951171875,742.3174987792969,705.8119982910156,2.1215149255134698,18.550048828125,2.306933141567106,0.764407968162617,Banking
2022-02-03,795.6118774414062,799.5499877929688,811.9000244140625,793.0499877929688,802.2000122070312,10802708,Axis Bank,AXISBANK.NS,-0.5658485177360228,-4.54998779296875,745.9499969482422,708.0999975585937,2.0912979240942646,18.85003662109375,2.357580752783987,0.1942340592692826,Banking
2022-02-04,794.61669921875,798.5499877929688,804.5,791.1500244140625,796.9500122070312,10776387,Axis Bank,AXISBANK.NS,-0.125070353982537,-1.0,749.3624969482422,710.4729968261719,2.095942028415839,13.3499755859375,1.671777069690295,0.0689207760612653,Banking
2022-02-07,785.7108154296875,789.5999755859375,803.5999755859375,784.0999755859375,802.5,10939179,Axis Bank,AXISBANK.NS,-1.120782962099498,-8.95001220703125,752.3124969482421,713.0299963378907,2.1243115661631324,19.5,2.469604939580914,-1.0526346383536778,Banking
2022-02-08,794.61669921875,798.5499877929688,801.0,776.1500244140625,794.0,12300670,Axis Bank,AXISBANK.NS,1.1334868900407136,8.95001220703125,755.0999969482422,715.9789965820313,2.110913286100824,24.8499755859375,3.111887291441557,0.0689207760612653,Banking
2022-02-09,799.8906860351562,803.8499755859375,809.5,800.1500244140625,801.0,9399830,Axis Bank,AXISBANK.NS,0.6637014431140287,5.29998779296875,758.129995727539,718.9429956054687,2.110369343464213,9.3499755859375,1.1631493275996148,0.7330796473606238,Banking
