Date,Adj Close,Close,High,Low,Open,Volume,Company,Ticker,Daily_Return,Price_Change,MA_20,MA_50,Volatility_20,High_Low_Range,High_Low_Range_Pct,Cumulative_Return,Sector,Return_1D,Return_3D,Return_5D,Return_10D,Momentum_5D,Momentum_10D,Price_vs_MA20,Price_vs_MA50,Volume_Change,Volume_MA20,Volume_Ratio,RSI_14,MACD,MACD_Signal,MACD_Histogram,Volatility_5D,Volatility_10D,Open_Close_Change,High_Low_Pct,Next_Day_Return
2021-10-25,840.9375,845.0999755859375,866.9000244140625,825.4500122070312,830.0999755859375,29193770,Axis Bank,AXISBANK.NS,3.47740454933494,28.39996337890625,793.6450012207031,,1.2049864831685375,41.45001220703125,4.90474658673283,5.902252579691458,Banking,0.03477404549334939,0.05007453827563402,0.039099948690843433,0.08075959126935395,31.79998779296875,63.14996337890625,6.483374088678398,,1.7419791734174135,8468394.45,3.447379567917978,81.32700264736374,7.824762366498362,2.4819224981967904,5.342839868301572,1.7741197511100786,1.2677886883729699,1.8070112566154508,5.021504826949492,-0.37864764694335307
2021-10-26,837.7533569335938,841.9000244140625,851.6500244140625,823.5,848.4000244140625,16771909,Axis Bank,AXISBANK.NS,-0.378647646943353,-3.199951171875,795.8925018310547,,1.2107148535980776,28.1500244140625,3.343630312120977,5.501256192238446,Banking,-0.0037864764694335307,0.04221346513542312,0.05020894252378927,0.06955472057662027,40.25,54.75,5.780620181389006,,-0.42549698103396716,8921226.95,1.8800002616232065,78.2112571851346,9.988133418109328,3.9831646821792983,6.00496873593003,1.4841060696823554,1.320780284626867,-0.7661480213286355,3.418339333826655,-6.461577721407396
2021-10-27,783.6211547851562,787.5,840.7999877929688,785.6500244140625,840.0,39606414,Axis Bank,AXISBANK.NS,-6.461577721407396,-54.4000244140625,795.8075012207031,,1.9227515789910024,55.14996337890625,7.003169952876983,-1.3157894736841702,Banking,-0.06461577721407397,-0.035753657120834115,-0.021496009015123274,-0.012105656549600718,-17.29998779296875,-9.6500244140625,-1.0439083833665905,,1.3614732228752255,10533063.65,3.7601988667371242,52.74301757584943,7.22965427829979,4.632462601403397,2.5971916768963936,3.695517555484844,2.590865920928139,-6.25,7.019660365954558,-3.701590401785715
2021-10-28,754.6148071289062,758.3499755859375,789.0,754.6500244140625,787.5,19320926,Axis Bank,AXISBANK.NS,-3.701590401785715,-29.1500244140625,794.6174987792969,,2.087460142307238,34.3499755859375,4.529567705121513,-4.968674738604284,Banking,-0.03701590401785715,-0.10265057686204904,-0.06121566347399454,-0.04562043935789106,-49.45001220703125,-36.25,-4.564148568219811,,-0.5121768408520903,10787059.75,1.7911206990394208,44.881245563579526,2.6607053775745726,4.238111156637633,-1.57740577906306,3.930417023130466,2.833438876746704,-3.701590401785714,4.551775587976435,-2.1559934215471865
2021-10-29,738.3453369140625,742.0,762.0,714.0,762.0,21343427,Axis Bank,AXISBANK.NS,-2.1559934215471865,-16.3499755859375,793.3899993896484,,2.095335968755588,48.0,6.46900269541779,-7.0175438596490896,Banking,-0.021559934215471865,-0.11866019897503854,-0.09146566804274148,-0.0748706298945413,-74.70001220703125,-60.04998779296875,-6.477268358459591,,0.10467929953253785,11395321.75,1.8729990664809442,39.737986200063034,-2.253548427599185,2.939779239790269,-5.193327667389454,3.71936183614465,2.8365443650127258,-2.6246719160104988,6.722689075630252,1.3948754158945365
2021-11-01,748.644287109375,752.3499755859375,760.0,740.0,755.0,11694854,Axis Bank,AXISBANK.NS,1.3948754158945365,10.3499755859375,792.5999969482422,,2.1223769685521314,20.0,2.658337296339221,-5.72055443785241,Banking,0.013948754158945365,-0.044634951636904785,-0.10975032857585065,-0.07494161210112604,-92.75,-60.95001220703125,-5.0782262827756535,,-0.4520629700188259,11675569.7,1.001651679575002,41.29127587961835,-5.25242673616367,1.3013380445994815,-6.553764780763152,3.0265431958161066,2.835892878593466,-0.35099661113410596,2.7027027027027026,0.46520902685935894
2021-11-02,752.1270751953125,755.8499755859375,761.3499755859375,748.0499877929688,752.5,11812106,Axis Bank,AXISBANK.NS,0.4652090268593589,3.5,791.442495727539,,2.097696746869771,13.29998779296875,1.7596068297360934,-5.281957946624349,Banking,0.004652090268593589,-0.0032966309494087964,-0.10220934354766564,-0.057132224079455285,-86.050048828125,-45.800048828125,-4.497170714706552,,0.010025948164893661,11973898.65,0.9864878888047044,39.31710696407291,-7.262916274370468,-0.41151281919450855,-6.8514034551759595,3.1774873676229776,2.8478052868012353,0.44517947985880396,1.7779544161492147,-0.6945822808197111
2021-11-03,746.9029541015625,750.5999755859375,762.6500244140625,748.5,759.4500122070312,10529505,Axis Bank,AXISBANK.NS,-0.6945822808197111,-5.25,789.842495727539,,2.096476019738988,14.1500244140625,1.8851618537579395,-5.939852683466462,Banking,-0.006945822808197111,0.011590263592907712,-0.04685717385912702,-0.06734594064255128,-36.9000244140625,-54.20001220703125,-4.968398174810091,,-0.10858360058739736,12303112.7,0.855840733703106,38.775503213378414,-9.174121282659257,-2.1640345118874587,-7.010086770771799,2.0366329125708407,2.8285256391173945,-1.165321809051623,1.890450823522044,0.31308775613259066
2021-11-04,749.241455078125,752.9500122070312,757.0499877929688,751.4000244140625,757.0,793433,Axis Bank,AXISBANK.NS,0.3130877561325906,2.35003662109375,788.5424957275391,,2.0982571225747404,5.64996337890625,0.7503769556155787,-5.645361878818123,Banking,0.0031308775613259066,0.0007975498645114154,-0.007120674560230578,-0.06790044121663819,-5.39996337890625,-54.8499755859375,-4.513705185624631,,-0.9246466951675316,12088160.4,0.06563719985052481,37.13986361880792,-10.379488424420515,-3.80712529439407,-6.572363130026445,1.3508421340830765,2.826171206183122,-0.5350049924661493,0.7519248330224716,-0.2523440312449443
2021-11-08,747.3507690429688,751.0499877929688,761.0,741.5,761.0,13872770,Axis Bank,AXISBANK.NS,-0.2523440312449443,-1.9000244140625,787.2399963378906,,2.0982929811090685,19.5,2.596365131075042,-5.883460176319688,Banking,-0.002523440312449443,-0.0063504504174228815,0.012196749047127753,-0.08038450279515896,9.04998779296875,-65.6500244140625,-4.59707442625778,,16.48448829327744,12450664.0,1.1142192898306469,32.85595562838165,-11.357148520945884,-5.317129939704433,-6.040018581241451,0.7914396798750211,2.7639216838089125,-1.307491748624343,2.629804450438301,-0.7988815787923209
2021-11-09,741.3802490234375,745.0499877929688,753.9500122070312,743.3499755859375,750.0,12120207,Axis Bank,AXISBANK.NS,-0.7988815787923209,-6.0,785.3949951171875,,2.0948222574512823,10.60003662109375,1.4227282457239958,-6.635339875567814,Banking,-0.007988815787923209,-0.007394068709682955,-0.009702914906434934,-0.11838834538316079,-7.29998779296875,-100.04998779296875,-5.13690659795953,,-0.12633115088046587,12841890.05,0.9438024272758821,33.91129948697841,-12.472327815705626,-6.7481695149046725,-5.724158300800953,0.5726171637338743,2.324591068024116,-0.6600016276041666,1.4259819693595048,0.5771408446977322
2021-11-10,745.6591186523438,749.3499755859375,753.3499755859375,732.0,742.7000122070312,10844883,Axis Bank,AXISBANK.NS,0.5771408446977322,4.29998779296875,783.5049926757813,,2.092959602635933,21.3499755859375,2.849132752589117,-6.096494287476495,Banking,0.005771408446977322,-0.004781242529688479,-0.008599590143482105,-0.10992997522780346,-6.5,-92.550048828125,-4.359259661281741,,-0.10522295535051507,13163261.45,0.8238750739088299,34.34057722955873,-12.860890028221434,-7.970713617568025,-4.8901764106534085,0.6060210691926119,2.382283383023462,0.8953767698407604,2.916663331412227,-1.5079719972143857
2021-11-11,734.4148559570312,738.0499877929688,748.0,735.0999755859375,748.0,6195359,Axis Bank,AXISBANK.NS,-1.5079719972143857,-11.29998779296875,780.5499908447266,,2.080683983020484,12.9000244140625,1.7478523985398535,-7.512532858023957,Banking,-0.015079719972143857,-0.01730910087383364,-0.016719941648241976,-0.06279366629464289,-12.54998779296875,-49.45001220703125,-5.444879066075385,,-0.42872975208676756,13218104.3,0.4687025355065476,31.184243542654144,-13.920179790421003,-9.16060685213862,-4.759572938282382,0.8440812786990599,1.5038952503023069,-1.330215535699365,1.7548666633786891,-0.27098435513571717
2021-11-12,732.4246215820312,736.0499877929688,742.7999877929688,733.5,742.7999877929688,9372897,Axis Bank,AXISBANK.NS,-0.2709843551357171,-2.0,777.6224914550781,,2.0807665816803507,9.29998779296875,1.2634994833509308,-7.763159424440003,Banking,-0.0027098435513571717,-0.012079726390789358,-0.0224450815327375,-0.02940593197189556,-16.9000244140625,-22.29998779296875,-5.3461035552507505,,0.5128900520534807,13467678.45,0.6959549141893866,27.40262076721332,-14.751017298806119,-10.27868894147212,-4.472328357333998,0.7692779164853405,1.0495774454065723,-0.908723762914404,1.267891996314758,-0.3804072874675879
2021-11-15,729.638427734375,733.25,744.0,728.0,738.0,12849161,Axis Bank,AXISBANK.NS,-0.3804072874675879,-2.79998779296875,774.1824920654296,,2.058224414531568,16.0,2.1820661438799864,-8.114035087719296,Banking,-0.003804072874675879,-0.021485255368626,-0.023700137250884823,-0.011792452830188704,-17.79998779296875,-8.75,-5.28718906523273,,0.3708846901870362,13752280.7,0.934329459985499,13.411843817059804,-15.457216454970876,-11.314394444171871,-4.142822010799005,0.7631339156938315,0.8257184179053713,-0.6436314363143631,2.197802197802198,-0.9682885217780379
2021-11-16,722.5733642578125,726.1500244140625,733.2999877929688,721.2999877929688,733.25,8978763,Axis Bank,AXISBANK.NS,-0.968288521778038,-7.0999755859375,769.8249938964843,782.7739965820313,2.0151312531565853,12.0,1.6525510702396404,-9.003756339089907,Banking,-0.00968288521778038,-0.016123519511857642,-0.02536737626812513,-0.03482415368123093,-18.89996337890625,-26.199951171875,-5.673363404500562,-7.233757433846337,-0.30121795500889126,13650489.6,0.6577612424978515,13.078149920255171,-16.400735596086747,-12.331662674554847,-4.0690729215319,0.7845021335168684,0.6686574460115682,-0.9682885217780429,1.6636628591548377,-1.9004404550231002
